149.000000,-3066.000000
1205.000000,-2511.000000
2132.000000,-1686.000000
2829.000000,-680.000000
3222.000000,399.000000
3269.000000,1435.000000
2964.000000,2317.000000
2340.000000,2950.000000
1464.000000,3265.000000
431.000000,3229.000000
-648.000000,2846.000000
-1658.000000,2157.000000
-2490.000000,1235.000000
-3054.000000,181.000000
-3289.000000,-893.000000
-3171.000000,-1870.000000
-2712.000000,-2647.000000
-1961.000000,-3139.000000
-1000.000000,-3294.000000
69.000000,-3094.000000
1131.000000,-2562.000000
2071.000000,-1754.000000
2788.000000,-758.000000
3205.000000,320.000000
3278.000000,1363.000000
2998.000000,2260.000000
2395.000000,2914.000000
1535.000000,3254.000000
510.000000,3244.000000
-570.000000,2885.000000
-1589.000000,2216.000000
-2437.000000,1308.000000
-3023.000000,260.000000
-3284.000000,-816.000000
-3192.000000,-1805.000000
-2756.000000,-2599.000000
-2025.000000,-3114.000000
-1075.000000,-3294.000000
-10.000000,-3120.000000
1056.000000,-2611.000000
2008.000000,-1821.000000
2745.000000,-834.000000
3186.000000,241.000000
3284.000000,1291.000000
3030.000000,2202.000000
2449.000000,2876.000000
1605.000000,3240.000000
588.000000,3256.000000
-492.000000,2922.000000
-1519.000000,2274.000000
-2383.000000,1381.000000
-2991.000000,339.000000
-3277.000000,-739.000000
-3211.000000,-1738.000000
-2799.000000,-2550.000000
-2087.000000,-3087.000000
-1150.000000,-3293.000000
-89.000000,-3145.000000
981.000000,-2658.000000
1945.000000,-1886.000000
2700.000000,-911.000000
3165.000000,162.000000
3289.000000,1217.000000
3060.000000,2142.000000
2501.000000,2836.000000
1674.000000,3225.000000
666.000000,3267.000000
-413.000000,2958.000000
-1448.000000,2331.000000
-2327.000000,1453.000000
-2956.000000,418.000000
-3268.000000,-661.000000
-3227.000000,-1670.000000
-2840.000000,-2499.000000
-2147.000000,-3059.000000
-1224.000000,-3290.000000
-169.000000,-3168.000000
904.000000,-2705.000000
1880.000000,-1951.000000
2654.000000,-987.000000
3142.000000,83.000000
3292.000000,1143.000000
3088.000000,2081.000000
2552.000000,2795.000000
1742.000000,3208.000000
744.000000,3276.000000
-334.000000,2992.000000
-1377.000000,2386.000000
-2271.000000,1523.000000
-2921.000000,497.000000
-3257.000000,-583.000000
-3242.000000,-1601.000000
-2880.000000,-2446.000000
-2207.000000,-3028.000000
-1297.000000,-3285.000000
-248.000000,-3188.000000
828.000000,-2749.000000
1815.000000,-2014.000000
2606.000000,-1062.000000
3117.000000,3.000000
3293.000000,1069.000000
3115.000000,2019.000000
2602.000000,2752.000000
1809.000000,3189.000000
821.000000,3283.000000
-255.000000,3024.000000
-1304.000000,2440.000000
-2212.000000,1593.000000
-2883.000000,575.000000
-3244.000000,-505.000000
-3256.000000,-1531.000000
-2917.000000,-2392.000000
-2265.000000,-2996.000000
-1370.000000,-3278.000000
-327.000000,-3207.000000
751.000000,-2792.000000
1748.000000,-2076.000000
2557.000000,-1137.000000
3091.000000,-76.000000
3293.000000,993.000000
3140.000000,1956.000000
2650.000000,2708.000000
1874.000000,3169.000000
897.000000,3289.000000
-176.000000,3055.000000
-1231.000000,2493.000000
-2153.000000,1662.000000
-2844.000000,653.000000
-3229.000000,-427.000000
-3267.000000,-1460.000000
-2953.000000,-2337.000000
-2322.000000,-2962.000000
-1442.000000,-3269.000000
-406.000000,-3225.000000
673.000000,-2833.000000
1680.000000,-2137.000000
2506.000000,-1211.000000
3063.000000,-155.000000
3290.000000,917.000000
3163.000000,1891.000000
2696.000000,2662.000000
1939.000000,3146.000000
973.000000,3292.000000
-97.000000,3084.000000
-1157.000000,2544.000000
-2092.000000,1730.000000
-2803.000000,731.000000
-3212.000000,-348.000000
-3276.000000,-1389.000000
-2988.000000,-2280.000000
-2378.000000,-2927.000000
-1513.000000,-3259.000000
-485.000000,-3240.000000
595.000000,-2873.000000
1611.000000,-2197.000000
2454.000000,-1285.000000
3033.000000,-235.000000
3285.000000,841.000000
3184.000000,1826.000000
2741.000000,2614.000000
2002.000000,3122.000000
1049.000000,3293.000000
-18.000000,3111.000000
-1082.000000,2594.000000
-2031.000000,1797.000000
-2761.000000,808.000000
-3194.000000,-269.000000
-3283.000000,-1316.000000
-3020.000000,-2222.000000
-2432.000000,-2890.000000
-1583.000000,-3246.000000
-563.000000,-3253.000000
517.000000,-2911.000000
1542.000000,-2256.000000
2400.000000,-1358.000000
3001.000000,-314.000000
3278.000000,764.000000
3204.000000,1759.000000
2784.000000,2565.000000
2065.000000,3095.000000
1124.000000,3293.000000
62.000000,3136.000000
-1007.000000,2642.000000
-1967.000000,1863.000000
-2716.000000,884.000000
-3173.000000,-190.000000
-3289.000000,-1243.000000
-3051.000000,-2163.000000
-2485.000000,-2851.000000
-1652.000000,-3232.000000
-641.000000,-3265.000000
439.000000,-2947.000000
1471.000000,-2313.000000
2345.000000,-1430.000000
2967.000000,-393.000000
3270.000000,686.000000
3221.000000,1692.000000
2825.000000,2515.000000
2126.000000,3068.000000
1198.000000,3290.000000
141.000000,3159.000000
-931.000000,2688.000000
-1903.000000,1928.000000
-2671.000000,961.000000
-3151.000000,-110.000000
-3293.000000,-1169.000000
-3080.000000,-2103.000000
-2536.000000,-2810.000000
-1720.000000,-3215.000000
-719.000000,-3275.000000
360.000000,-2982.000000
1400.000000,-2369.000000
2289.000000,-1501.000000
2932.000000,-471.000000
3260.000000,609.000000
3237.000000,1623.000000
2866.000000,2463.000000
2186.000000,3038.000000
1272.000000,3286.000000
220.000000,3181.000000
-855.000000,2733.000000
-1838.000000,1992.000000
-2623.000000,1036.000000
-3127.000000,-31.000000
-3294.000000,-1095.000000
-3107.000000,-2041.000000
-2586.000000,-2768.000000
-1787.000000,-3197.000000
-796.000000,-3282.000000
281.000000,-3015.000000
1327.000000,-2423.000000
2231.000000,-1571.000000
2895.000000,-550.000000
3247.000000,530.000000
3250.000000,1554.000000
2904.000000,2410.000000
2245.000000,3006.000000
1345.000000,3280.000000
300.000000,3200.000000
-778.000000,2777.000000
-1771.000000,2055.000000
-2575.000000,1111.000000
-3101.000000,48.000000
-3294.000000,-1020.000000
-3133.000000,-1978.000000
-2635.000000,-2724.000000
-1853.000000,-3177.000000
-873.000000,-3288.000000
202.000000,-3046.000000
1254.000000,-2476.000000
2172.000000,-1640.000000
2856.000000,-628.000000
3233.000000,452.000000
3262.000000,1483.000000
2940.000000,2355.000000
2302.000000,2973.000000
1417.000000,3271.000000
378.000000,3218.000000
-700.000000,2819.000000
-1704.000000,2116.000000
-2524.000000,1186.000000
-3073.000000,128.000000
-3292.000000,-944.000000
-3156.000000,-1914.000000
-2682.000000,-2678.000000
-1918.000000,-3155.000000
-949.000000,-3292.000000
123.000000,-3075.000000
1181.000000,-2528.000000
2112.000000,-1709.000000
2816.000000,-706.000000
3217.000000,373.000000
3272.000000,1412.000000
2975.000000,2298.000000
2358.000000,2938.000000
1488.000000,3261.000000
457.000000,3234.000000
-623.000000,2859.000000
-1636.000000,2176.000000
-2473.000000,1259.000000
-3044.000000,207.000000
-3288.000000,-867.000000
-3178.000000,-1849.000000
-2727.000000,-2631.000000
-1982.000000,-3131.000000
-1025.000000,-3294.000000
43.000000,-3103.000000
1106.000000,-2578.000000
2050.000000,-1776.000000
2774.000000,-783.000000
3199.000000,294.000000
3280.000000,1340.000000
3009.000000,2241.000000
2413.000000,2901.000000
1558.000000,3249.000000
536.000000,3248.000000
-545.000000,2897.000000
-1566.000000,2235.000000
-2420.000000,1332.000000
-3013.000000,286.000000
-3282.000000,-791.000000
-3198.000000,-1783.000000
-2771.000000,-2583.000000
-2045.000000,-3105.000000
-1100.000000,-3294.000000
-36.000000,-3129.000000
1031.000000,-2627.000000
1988.000000,-1842.000000
2730.000000,-860.000000
3179.000000,215.000000
3286.000000,1267.000000
3040.000000,2182.000000
2466.000000,2863.000000
1628.000000,3236.000000
614.000000,3260.000000
-466.000000,2934.000000
-1496.000000,2293.000000
-2365.000000,1405.000000
-2980.000000,365.000000
-3274.000000,-713.000000
-3216.000000,-1715.000000
-2813.000000,-2533.000000
-2107.000000,-3078.000000
-1174.000000,-3292.000000
-115.000000,-3152.000000
956.000000,-2674.000000
1924.000000,-1907.000000
2685.000000,-936.000000
3158.000000,136.000000
3291.000000,1193.000000
3070.000000,2122.000000
2518.000000,2823.000000
1696.000000,3220.000000
692.000000,3271.000000
-387.000000,2970.000000
-1425.000000,2349.000000
-2309.000000,1476.000000
-2945.000000,444.000000
-3264.000000,-636.000000
-3232.000000,-1647.000000
-2853.000000,-2481.000000
-2167.000000,-3049.000000
-1248.000000,-3289.000000
-195.000000,-3175.000000
879.000000,-2719.000000
1859.000000,-1972.000000
2638.000000,-1012.000000
3134.000000,56.000000
3293.000000,1119.000000
3097.000000,2061.000000
2569.000000,2781.000000
1764.000000,3202.000000
769.000000,3279.000000
-308.000000,3003.000000
-1353.000000,2404.000000
-2252.000000,1546.000000
-2908.000000,523.000000
-3253.000000,-558.000000
-3247.000000,-1578.000000
-2892.000000,-2428.000000
-2226.000000,-3018.000000
-1321.000000,-3283.000000
-274.000000,-3195.000000
803.000000,-2763.000000
1793.000000,-2035.000000
2590.000000,-1087.000000
3109.000000,-23.000000
3293.000000,1044.000000
3123.000000,1998.000000
2618.000000,2738.000000
1830.000000,3183.000000
846.000000,3285.000000
-229.000000,3035.000000
-1280.000000,2458.000000
-2193.000000,1616.000000
-2870.000000,601.000000
-3239.000000,-479.000000
-3259.000000,-1508.000000
-2929.000000,-2374.000000
-2284.000000,-2985.000000
-1394.000000,-3276.000000
-353.000000,-3214.000000
725.000000,-2806.000000
1726.000000,-2097.000000
2540.000000,-1162.000000
3082.000000,-102.000000
3292.000000,968.000000
3148.000000,1935.000000
2665.000000,2693.000000
1896.000000,3161.000000
922.000000,3290.000000
-150.000000,3065.000000
-1207.000000,2510.000000
-2133.000000,1685.000000
-2831.000000,679.000000
-3224.000000,-401.000000
-3270.000000,-1437.000000
-2965.000000,-2318.000000
-2341.000000,-2951.000000
-1465.000000,-3266.000000
-432.000000,-3230.000000
648.000000,-2847.000000
1658.000000,-2157.000000
2489.000000,-1236.000000
3053.000000,-182.000000
3288.000000,892.000000
3170.000000,1870.000000
2711.000000,2646.000000
1960.000000,3138.000000
998.000000,3293.000000
-71.000000,3093.000000
-1132.000000,2560.000000
-2072.000000,1752.000000
-2789.000000,756.000000
-3206.000000,-322.000000
-3279.000000,-1365.000000
-2998.000000,-2261.000000
-2396.000000,-2915.000000
-1536.000000,-3255.000000
-510.000000,-3245.000000
570.000000,-2886.000000
1588.000000,-2217.000000
2436.000000,-1309.000000
3022.000000,-261.000000
3283.000000,815.000000
3191.000000,1804.000000
2755.000000,2598.000000
2023.000000,3113.000000
1074.000000,3293.000000
9.000000,3119.000000
-1057.000000,2610.000000
-2010.000000,1819.000000
-2746.000000,833.000000
-3187.000000,-242.000000
-3285.000000,-1292.000000
-3030.000000,-2203.000000
-2450.000000,-2877.000000
-1605.000000,-3241.000000
-589.000000,-3257.000000
491.000000,-2923.000000
1519.000000,-2275.000000
2382.000000,-1382.000000
2990.000000,-340.000000
3276.000000,738.000000
3209.000000,1737.000000
2798.000000,2549.000000
2085.000000,3086.000000
1148.000000,3292.000000
88.000000,3144.000000
-982.000000,2657.000000
-1946.000000,1885.000000
-2701.000000,910.000000
-3166.000000,-163.000000
-3290.000000,-1219.000000
-3061.000000,-2143.000000
-2502.000000,-2837.000000
-1674.000000,-3226.000000
-667.000000,-3268.000000
413.000000,-2959.000000
1448.000000,-2331.000000
2327.000000,-1453.000000
2956.000000,-419.000000
3267.000000,661.000000
3226.000000,1669.000000
2839.000000,2498.000000
2146.000000,3058.000000
1223.000000,3289.000000
167.000000,3166.000000
-906.000000,2703.000000
-1882.000000,1949.000000
-2655.000000,986.000000
-3143.000000,-84.000000
-3293.000000,-1145.000000
-3089.000000,-2082.000000
-2553.000000,-2796.000000
-1742.000000,-3209.000000
-744.000000,-3277.000000
334.000000,-2993.000000
1376.000000,-2387.000000
2270.000000,-1524.000000
2920.000000,-497.000000
3256.000000,583.000000
3241.000000,1600.000000
2878.000000,2445.000000
2206.000000,3028.000000
1296.000000,3284.000000
247.000000,3187.000000
-829.000000,2748.000000
-1816.000000,2013.000000
-2607.000000,1061.000000
-3119.000000,-5.000000
-3294.000000,-1070.000000
-3116.000000,-2020.000000
-2602.000000,-2753.000000
-1809.000000,-3190.000000
-821.000000,-3284.000000
255.000000,-3025.000000
1303.000000,-2441.000000
2212.000000,-1594.000000
2882.000000,-576.000000
3243.000000,505.000000
3254.000000,1530.000000
2916.000000,2392.000000
2264.000000,2995.000000
1368.000000,3277.000000
326.000000,3206.000000
-752.000000,2791.000000
-1749.000000,2075.000000
-2558.000000,1136.000000
-3092.000000,75.000000
-3294.000000,-995.000000
-3141.000000,-1957.000000
-2650.000000,-2709.000000
-1875.000000,-3170.000000
-898.000000,-3290.000000
176.000000,-3056.000000
1230.000000,-2493.000000
2153.000000,-1663.000000
2843.000000,-654.000000
3228.000000,426.000000
3266.000000,1460.000000
2952.000000,2336.000000
2321.000000,2962.000000
1440.000000,3268.000000
404.000000,3224.000000
-675.000000,2832.000000
-1682.000000,2136.000000
-2508.000000,1210.000000
-3064.000000,154.000000
-3291.000000,-919.000000
-3164.000000,-1893.000000
-2697.000000,-2663.000000
-1940.000000,-3147.000000
-974.000000,-3293.000000
96.000000,-3085.000000
1156.000000,-2544.000000
2092.000000,-1731.000000
2802.000000,-731.000000
3211.000000,347.000000
3275.000000,1388.000000
2986.000000,2280.000000
2377.000000,2926.000000
1511.000000,3258.000000
483.000000,3239.000000
-597.000000,2872.000000
-1613.000000,2196.000000
-2455.000000,1284.000000
-3034.000000,233.000000
-3286.000000,-842.000000
-3185.000000,-1827.000000
-2741.000000,-2616.000000
-2003.000000,-3123.000000
-1049.000000,-3294.000000
17.000000,-3112.000000
1082.000000,-2594.000000
2030.000000,-1798.000000
2760.000000,-808.000000
3193.000000,268.000000
3282.000000,1316.000000
3019.000000,2222.000000
2431.000000,2889.000000
1581.000000,3245.000000
561.000000,3252.000000
-519.000000,2910.000000
-1543.000000,2254.000000
-2402.000000,1356.000000
-3002.000000,312.000000
-3279.000000,-765.000000
-3204.000000,-1761.000000
-2785.000000,-2567.000000
-2066.000000,-3097.000000
-1124.000000,-3294.000000
-62.000000,-3137.000000
1006.000000,-2642.000000
1967.000000,-1864.000000
2716.000000,-885.000000
3172.000000,189.000000
3288.000000,1243.000000
3050.000000,2162.000000
2484.000000,2850.000000
1650.000000,3231.000000
639.000000,3264.000000
-440.000000,2946.000000
-1473.000000,2311.000000
-2347.000000,1428.000000
-2968.000000,391.000000
-3271.000000,-688.000000
-3222.000000,-1693.000000
-2826.000000,-2516.000000
-2127.000000,-3069.000000
-1199.000000,-3291.000000
-142.000000,-3160.000000
930.000000,-2689.000000
1902.000000,-1929.000000
2670.000000,-961.000000
3150.000000,110.000000
3291.000000,1169.000000
3079.000000,2102.000000
2535.000000,2809.000000
1719.000000,3214.000000
717.000000,3273.000000
-361.000000,2981.000000
-1401.000000,2367.000000
-2290.000000,1499.000000
-2933.000000,470.000000
-3260.000000,-610.000000
-3237.000000,-1624.000000
-2866.000000,-2464.000000
-2187.000000,-3039.000000
-1272.000000,-3287.000000
-221.000000,-3182.000000
854.000000,-2734.000000
1837.000000,-1993.000000
2623.000000,-1037.000000
3126.000000,30.000000
3293.000000,1094.000000
3106.000000,2040.000000
2585.000000,2767.000000
1786.000000,3196.000000
794.000000,3281.000000
-282.000000,3014.000000
-1329.000000,2422.000000
-2233.000000,1569.000000
-2896.000000,548.000000
-3248.000000,-532.000000
-3251.000000,-1555.000000
-2905.000000,-2411.000000
-2246.000000,-3007.000000
-1345.000000,-3281.000000
-300.000000,-3201.000000
777.000000,-2777.000000
1771.000000,-2055.000000
2574.000000,-1112.000000
3100.000000,-49.000000
3293.000000,1019.000000
3132.000000,1977.000000
2633.000000,2723.000000
1852.000000,3176.000000
871.000000,3287.000000
-203.000000,3045.000000
-1256.000000,2475.000000
-2174.000000,1639.000000
-2857.000000,626.000000
-3234.000000,-453.000000
-3263.000000,-1484.000000
-2941.000000,-2356.000000
-2303.000000,-2974.000000
-1417.000000,-3273.000000
-379.000000,-3219.000000
700.000000,-2820.000000
1703.000000,-2117.000000
2524.000000,-1186.000000
3073.000000,-128.000000
3291.000000,943.000000
3155.000000,1913.000000
2680.000000,2678.000000
1917.000000,3154.000000
947.000000,3291.000000
-124.000000,3074.000000
-1182.000000,2527.000000
-2113.000000,1707.000000
-2817.000000,704.000000
-3218.000000,-375.000000
-3273.000000,-1413.000000
-2976.000000,-2300.000000
-2359.000000,-2939.000000
-1488.000000,-3262.000000
-458.000000,-3235.000000
622.000000,-2860.000000
1635.000000,-2177.000000
2472.000000,-1260.000000
3043.000000,-208.000000
3287.000000,867.000000
3177.000000,1848.000000
2726.000000,2631.000000
1981.000000,3130.000000
1023.000000,3293.000000
-45.000000,3102.000000
-1108.000000,2577.000000
-2052.000000,1775.000000
-2775.000000,781.000000
-3200.000000,-296.000000
-3281.000000,-1341.000000
-3009.000000,-2242.000000
-2414.000000,-2902.000000
-1559.000000,-3251.000000
-536.000000,-3249.000000
544.000000,-2898.000000
1566.000000,-2236.000000
2419.000000,-1333.000000
3012.000000,-287.000000
3281.000000,790.000000
3197.000000,1782.000000
2769.000000,2582.000000
2044.000000,3105.000000
1098.000000,3293.000000
35.000000,3127.000000
-1033.000000,2625.000000
-1989.000000,1841.000000
-2731.000000,858.000000
-3180.000000,-216.000000
-3287.000000,-1268.000000
-3041.000000,-2183.000000
-2467.000000,-2864.000000
-1628.000000,-3237.000000
-614.000000,-3261.000000
465.000000,-2935.000000
1495.000000,-2293.000000
2364.000000,-1405.000000
2979.000000,-366.000000
3273.000000,713.000000
3215.000000,1715.000000
2811.000000,2532.000000
2105.000000,3077.000000
1173.000000,3291.000000
114.000000,3151.000000
-957.000000,2673.000000
-1925.000000,1906.000000
-2686.000000,935.000000
-3159.000000,-137.000000
-3292.000000,-1194.000000
-3070.000000,-2123.000000
-2519.000000,-2824.000000
-1697.000000,-3221.000000
-692.000000,-3272.000000
387.000000,-2970.000000
1424.000000,-2350.000000
2308.000000,-1477.000000
2944.000000,-445.000000
3263.000000,635.000000
3232.000000,1646.000000
2852.000000,2481.000000
2166.000000,3048.000000
1247.000000,3288.000000
193.000000,3174.000000
-881.000000,2718.000000
-1860.000000,1970.000000
-2640.000000,1011.000000
-3135.000000,-58.000000
-3294.000000,-1120.000000
-3098.000000,-2062.000000
-2569.000000,-2782.000000
-1764.000000,-3203.000000
-770.000000,-3280.000000
308.000000,-3004.000000
1352.000000,-2405.000000
2251.000000,-1547.000000
2908.000000,-523.000000
3251.000000,557.000000
3246.000000,1577.000000
2891.000000,2428.000000
2225.000000,3017.000000
1320.000000,3282.000000
273.000000,3194.000000
-804.000000,2762.000000
-1794.000000,2033.000000
-2591.000000,1086.000000
-3110.000000,22.000000
-3294.000000,-1045.000000
-3124.000000,-2000.000000
-2618.000000,-2739.000000
-1831.000000,-3184.000000
-847.000000,-3286.000000
229.000000,-3036.000000
1279.000000,-2458.000000
2192.000000,-1617.000000
2870.000000,-601.000000
3238.000000,479.000000
3258.000000,1507.000000
2928.000000,2373.000000
2283.000000,2984.000000
1392.000000,3274.000000
352.000000,3212.000000
-727.000000,2805.000000
-1727.000000,2095.000000
-2542.000000,1160.000000
-3083.000000,101.000000
-3293.000000,-970.000000
-3149.000000,-1936.000000
-2666.000000,-2694.000000
-1896.000000,-3163.000000
-923.000000,-3291.000000
150.000000,-3065.000000
1206.000000,-2510.000000
2133.000000,-1685.000000
2830.000000,-679.000000
3223.000000,400.000000
3269.000000,1436.000000
2964.000000,2318.000000
2339.000000,2950.000000
1464.000000,3265.000000
430.000000,3229.000000
-649.000000,2845.000000
-1659.000000,2156.000000
-2490.000000,1234.000000
-3054.000000,180.000000
-3289.000000,-893.000000
-3171.000000,-1871.000000
-2712.000000,-2648.000000
-1961.000000,-3139.000000
-999.000000,-3294.000000
70.000000,-3094.000000
1132.000000,-2561.000000
2072.000000,-1753.000000
2788.000000,-757.000000
3205.000000,321.000000
3278.000000,1364.000000
2997.000000,2261.000000
2395.000000,2914.000000
1534.000000,3254.000000
509.000000,3244.000000
-571.000000,2885.000000
-1590.000000,2215.000000
-2438.000000,1308.000000
-3024.000000,259.000000
-3284.000000,-817.000000
-3192.000000,-1805.000000
-2756.000000,-2600.000000
-2024.000000,-3114.000000
-1074.000000,-3294.000000
-9.000000,-3120.000000
1057.000000,-2610.000000
2009.000000,-1820.000000
2745.000000,-834.000000
3186.000000,242.000000
3284.000000,1292.000000
3029.000000,2202.000000
2448.000000,2876.000000
1604.000000,3240.000000
587.000000,3256.000000
-493.000000,2922.000000
-1520.000000,2273.000000
-2384.000000,1380.000000
-2991.000000,338.000000
-3277.000000,-740.000000
-3210.000000,-1738.000000
-2799.000000,-2550.000000
-2086.000000,-3088.000000
-1149.000000,-3293.000000
-89.000000,-3145.000000
981.000000,-2658.000000
1946.000000,-1885.000000
2701.000000,-910.000000
3165.000000,163.000000
3289.000000,1218.000000
3060.000000,2143.000000
2501.000000,2837.000000
1673.000000,3225.000000
665.000000,3267.000000
-414.000000,2958.000000
-1449.000000,2330.000000
-2328.000000,1452.000000
-2957.000000,417.000000
-3268.000000,-662.000000
-3227.000000,-1670.000000
-2840.000000,-2499.000000
-2147.000000,-3059.000000
-1223.000000,-3290.000000
-168.000000,-3167.000000
905.000000,-2704.000000
1881.000000,-1950.000000
2655.000000,-986.000000
3142.000000,83.000000
3292.000000,1144.000000
3088.000000,2082.000000
2552.000000,2795.000000
1741.000000,3208.000000
743.000000,3276.000000
-335.000000,2992.000000
-1377.000000,2385.000000
-2271.000000,1523.000000
-2921.000000,496.000000
-3257.000000,-584.000000
-3242.000000,-1602.000000
-2879.000000,-2447.000000
-2206.000000,-3029.000000
-1296.000000,-3285.000000
-247.000000,-3188.000000
829.000000,-2749.000000
